"line_id","order_id","so_number","product_code","quantity","unit_price","line_total","created_at"
23157,2219,BH26.1522,"000225002023000",2.00,1616111.00,3232222.00,2026-05-19 22:28:43.035 +0700
23158,2219,BH26.1522,"000225002015000",2.00,1616111.00,3232222.00,2026-05-19 22:28:43.035 +0700
23159,2219,BH26.1522,"000231002023000",1.00,2172222.00,2172222.00,2026-05-19 22:28:43.035 +0700
23160,2219,BH26.1522,"000226003023000",2.00,1683333.00,3366666.00,2026-05-19 22:28:43.035 +0700
23161,2220,BH26.1525,"000131002004005",3.00,1169907.00,3509721.00,2026-05-19 22:28:43.042 +0700
23162,2220,BH26.1525,"000131002008001",4.00,1169907.00,4679628.00,2026-05-19 22:28:43.042 +0700
23163,2220,BH26.1525,"000225002023000",5.00,1616111.00,8080555.00,2026-05-19 22:28:43.042 +0700
23164,2220,BH26.1525,"000225002015000",4.00,1616111.00,6464444.00,2026-05-19 22:28:43.042 +0700
23165,2220,BH26.1525,"000225002009000",2.00,1616111.00,3232222.00,2026-05-19 22:28:43.042 +0700
23166,2220,BH26.1525,"000225002025000",2.00,1616111.00,3232222.00,2026-05-19 22:28:43.042 +0700
23167,2221,BH26.1535,"000232003002000",2.00,2233333.00,4466666.00,2026-05-19 22:28:44.373 +0700
23168,2221,BH26.1535,"000232003009000",1.00,2233333.00,2233333.00,2026-05-19 22:28:44.373 +0700
23169,2221,BH26.1535,"000214004000000",5.00,1530555.00,7652775.00,2026-05-19 22:28:44.373 +0700
23170,2221,BH26.1535,"1000220020090000",3.00,943888.00,2831664.00,2026-05-19 22:28:44.373 +0700
23171,2222,BH26.1530,"000225002023000",2.00,1616111.00,3232222.00,2026-05-19 22:28:44.388 +0700
23172,2223,BH26.1534,"000225002002000",3.00,1616111.00,4848333.00,2026-05-19 22:28:44.402 +0700
23173,2224,BH26.1529,"000230002002000",2.00,1799444.00,3598888.00,2026-05-19 22:28:44.403 +0700
23174,2223,BH26.1534,"000225002025000",5.00,1616111.00,8080555.00,2026-05-19 22:28:44.402 +0700
23175,2224,BH26.1529,"000225002025000",3.00,1616111.00,4848333.00,2026-05-19 22:28:44.403 +0700
23176,2223,BH26.1534,"000225002015000",3.00,1616111.00,4848333.00,2026-05-19 22:28:44.402 +0700
23177,2224,BH26.1529,"000225002023000",3.00,1616111.00,4848333.00,2026-05-19 22:28:44.403 +0700
23178,2223,BH26.1534,"000225002023000",5.00,1616111.00,8080555.00,2026-05-19 22:28:44.402 +0700
23179,2224,BH26.1529,"000225002015000",3.00,1616111.00,4848333.00,2026-05-19 22:28:44.403 +0700
23180,2224,BH26.1529,"000225002002000",3.00,1616111.00,4848333.00,2026-05-19 22:28:44.403 +0700
23181,2224,BH26.1529,"000106002001000",2.00,1262037.00,2524074.00,2026-05-19 22:28:44.403 +0700
23182,2224,BH26.1529,"000106002004000",2.00,1262037.00,2524074.00,2026-05-19 22:28:44.403 +0700
23183,2224,BH26.1529,"000106002013000",2.00,1262037.00,2524074.00,2026-05-19 22:28:44.403 +0700
23184,2225,BH26.1531,"000225002025000",2.00,1616111.00,3232222.00,2026-05-19 22:28:44.425 +0700
23185,2225,BH26.1531,"1000400050080010",1.00,2960555.00,2960555.00,2026-05-19 22:28:44.425 +0700
23186,2225,BH26.1531,"000225002002000",2.00,1616111.00,3232222.00,2026-05-19 22:28:44.425 +0700
23187,2225,BH26.1531,"000225002023000",3.00,1616111.00,4848333.00,2026-05-19 22:28:44.425 +0700
23188,2226,BH26.1528,"000226003023000",5.00,1683333.00,8416665.00,2026-05-19 22:28:44.445 +0700
23189,2226,BH26.1528,"000226003002000",3.00,1683333.00,5049999.00,2026-05-19 22:28:44.445 +0700
23190,2226,BH26.1528,"000226003014000",1.00,1683333.00,1683333.00,2026-05-19 22:28:44.445 +0700
23191,2226,BH26.1528,"000225002023000",3.00,1616111.00,4848333.00,2026-05-19 22:28:44.445 +0700
23192,2226,BH26.1528,"000225002025000",2.00,1616111.00,3232222.00,2026-05-19 22:28:44.445 +0700
23193,2226,BH26.1528,"000225002002000",5.00,1616111.00,8080555.00,2026-05-19 22:28:44.445 +0700
23194,2226,BH26.1528,"000231002023000",2.00,2172222.00,4344444.00,2026-05-19 22:28:44.445 +0700
23195,2227,BH26.1532,"1000400050020000",1.00,2960555.00,2960555.00,2026-05-19 22:28:44.488 +0700
23196,2227,BH26.1532,"1000400050080000",1.00,2960555.00,2960555.00,2026-05-19 22:28:44.488 +0700
23197,2227,BH26.1532,"000225002002000",1.00,1616111.00,1616111.00,2026-05-19 22:28:44.488 +0700
23198,2227,BH26.1532,"000225002009000",2.00,1616111.00,3232222.00,2026-05-19 22:28:44.488 +0700
23199,2227,BH26.1532,"000225002002000",4.00,1616111.00,6464444.00,2026-05-19 22:28:44.488 +0700
23200,2227,BH26.1532,"000225002023000",4.00,1616111.00,6464444.00,2026-05-19 22:28:44.488 +0700
23201,2227,BH26.1532,"000225002015000",4.00,1616111.00,6464444.00,2026-05-19 22:28:44.488 +0700
23202,2227,BH26.1532,"000225002025000",3.00,1616111.00,4848333.00,2026-05-19 22:28:44.488 +0700
23203,2227,BH26.1532,"1000400050080010",3.00,2960555.00,8881665.00,2026-05-19 22:28:44.488 +0700
23204,2227,BH26.1532,"1000400050020000",2.00,2960555.00,5921110.00,2026-05-19 22:28:44.488 +0700
23205,2228,BH26.1533,"000230002002000",1.00,1799444.00,1799444.00,2026-05-19 22:28:44.518 +0700
23206,2228,BH26.1533,"000226003002000",2.00,1683333.00,3366666.00,2026-05-19 22:28:44.518 +0700
23207,2228,BH26.1533,"000226003014000",2.00,1683333.00,3366666.00,2026-05-19 22:28:44.518 +0700
23208,2228,BH26.1533,"000225002015000",3.00,1616111.00,4848333.00,2026-05-19 22:28:44.518 +0700
23209,2228,BH26.1533,"000225002023000",5.00,1616111.00,8080555.00,2026-05-19 22:28:44.518 +0700
23210,2228,BH26.1533,"000131002019002",2.00,1169907.00,2339814.00,2026-05-19 22:28:44.518 +0700
23211,2228,BH26.1533,"000131002004005",3.00,1169907.00,3509721.00,2026-05-19 22:28:44.518 +0700
23212,2228,BH26.1533,"000131002001002",1.00,1169907.00,1169907.00,2026-05-19 22:28:44.518 +0700
23213,2228,BH26.1533,"000226003023000",5.00,1683333.00,8416665.00,2026-05-19 22:28:44.518 +0700
23214,2228,BH26.1533,"000226003002000",3.00,1683333.00,5049999.00,2026-05-19 22:28:44.518 +0700
23215,2228,BH26.1533,"000226003014000",2.00,1683333.00,3366666.00,2026-05-19 22:28:44.518 +0700
23216,2228,BH26.1533,"000225002015000",2.00,1616111.00,3232222.00,2026-05-19 22:28:44.518 +0700
23217,2228,BH26.1533,"000131002001002",4.00,1169907.00,4679628.00,2026-05-19 22:28:44.518 +0700
23218,2228,BH26.1533,"000131002004005",2.00,1169907.00,2339814.00,2026-05-19 22:28:44.518 +0700
23219,2228,BH26.1533,"000131002019002",3.00,1169907.00,3509721.00,2026-05-19 22:28:44.518 +0700
23220,2229,BH26.1537,"000331002022000",1.00,2953704.00,2953704.00,2026-05-19 22:28:45.642 +0700
23221,2230,BH26.1541,"000217002007000",10.00,2398148.00,23981481.00,2026-05-19 22:28:45.655 +0700
23222,2230,BH26.1541,"000209002025000",10.00,2398148.00,23981481.00,2026-05-19 22:28:45.655 +0700
23223,2231,BH26.1540,"000219002001000",5.00,1744444.00,8722220.00,2026-05-19 22:28:45.668 +0700
23224,2231,BH26.1540,"000106002001000",3.00,1262037.00,3786111.00,2026-05-19 22:28:45.668 +0700
23225,2231,BH26.1540,"000106002004000",6.00,1262037.00,7572222.00,2026-05-19 22:28:45.668 +0700
23226,2232,BH26.1536,"000331002001000",2.00,1799444.00,3598888.00,2026-05-19 22:28:45.681 +0700
23227,2232,BH26.1536,"000219002012000",3.00,1744444.00,5233332.00,2026-05-19 22:28:45.681 +0700
23228,2232,BH26.1536,"000219002022000",3.00,1744444.00,5233332.00,2026-05-19 22:28:45.681 +0700
23229,2232,BH26.1536,"000230002023000",3.00,1799444.00,5398332.00,2026-05-19 22:28:45.681 +0700
23230,2232,BH26.1536,"000225002023000",2.00,1616111.00,3232222.00,2026-05-19 22:28:45.681 +0700
23231,2232,BH26.1536,"000225002004000",1.00,1616111.00,1616111.00,2026-05-19 22:28:45.681 +0700
23232,2232,BH26.1536,"000224002023000",3.00,1555000.00,4665000.00,2026-05-19 22:28:45.681 +0700
23233,2232,BH26.1536,"000224002026000",2.00,1555000.00,3110000.00,2026-05-19 22:28:45.681 +0700
23234,2233,BH26.1539,"000216003001000",3.00,1530555.00,4591665.00,2026-05-19 22:28:45.697 +0700
23235,2233,BH26.1539,"000216003001000",2.00,1530555.00,3061110.00,2026-05-19 22:28:45.697 +0700
23236,2233,BH26.1539,"000216003008000",1.00,1530555.00,1530555.00,2026-05-19 22:28:45.697 +0700
23237,2233,BH26.1539,"1000240020090000",1.00,943888.00,943888.00,2026-05-19 22:28:45.697 +0700
23238,2233,BH26.1539,"000225002002000",1.00,1616111.00,1616111.00,2026-05-19 22:28:45.697 +0700
23239,2233,BH26.1539,"000225002025000",1.00,1616111.00,1616111.00,2026-05-19 22:28:45.697 +0700
23240,2233,BH26.1539,"1000250020220000",1.00,943888.00,943888.00,2026-05-19 22:28:45.697 +0700
23241,2233,BH26.1539,"1000220020090000",1.00,943888.00,943888.00,2026-05-19 22:28:45.697 +0700
23242,2233,BH26.1539,"000225002015000",2.00,1616111.00,3232222.00,2026-05-19 22:28:45.697 +0700
23243,2233,BH26.1539,"000214004000000",1.00,1530555.00,1530555.00,2026-05-19 22:28:45.697 +0700
23244,2233,BH26.1539,"000225002015000",2.00,1616111.00,3232222.00,2026-05-19 22:28:45.697 +0700
23245,2234,BH26.1538,"000336002004000",6.00,1100000.00,6600000.00,2026-05-19 22:28:45.739 +0700
23246,2234,BH26.1538,"000336002022000",6.00,1100000.00,6600000.00,2026-05-19 22:28:45.739 +0700
23247,2234,BH26.1538,"000337002001000",13.00,1230000.00,15990000.00,2026-05-19 22:28:45.739 +0700
23248,2234,BH26.1538,"000337002008000",5.00,1230000.00,6150000.00,2026-05-19 22:28:45.739 +0700
23249,2234,BH26.1538,"000337002022000",4.00,1230000.00,4920000.00,2026-05-19 22:28:45.739 +0700
23250,2234,BH26.1538,"1000220020090000",4.00,500000.00,2000000.00,2026-05-19 22:28:45.739 +0700
23251,2234,BH26.1538,"1000220020220000",5.00,500000.00,2500000.00,2026-05-19 22:28:45.739 +0700
23252,2234,BH26.1538,"1000230020090000",16.00,470000.00,7520000.00,2026-05-19 22:28:45.739 +0700
23253,2234,BH26.1538,"1000240020090000",60.00,500000.00,30000000.00,2026-05-19 22:28:45.739 +0700
23254,2234,BH26.1538,"1000240020220000",7.00,500000.00,3500000.00,2026-05-19 22:28:45.739 +0700
23255,2234,BH26.1538,"1000250020050000",8.00,500000.00,4000000.00,2026-05-19 22:28:45.739 +0700
23256,2234,BH26.1538,"1000250020220000",8.00,500000.00,4000000.00,2026-05-19 22:28:45.739 +0700
23257,2234,BH26.1538,"1000260020220000",1.00,470000.00,470000.00,2026-05-19 22:28:45.739 +0700
23258,2234,BH26.1538,"1000270020150000",7.00,500000.00,3500000.00,2026-05-19 22:28:45.739 +0700
23259,2234,BH26.1538,"1000270020220000",40.00,500000.00,20000000.00,2026-05-19 22:28:45.739 +0700
23260,2235,BH26.1547,"1000240020090000",1.00,1527778.00,1527778.00,2026-05-19 22:28:46.898 +0700
23261,2236,BH26.1545,"000125002023000",2.00,1310555.00,2621110.00,2026-05-19 22:28:46.899 +0700
23262,2237,BH26.1546,"000413002022000",1.00,4157407.00,4157407.00,2026-05-19 22:28:46.907 +0700
23263,2238,BH26.1548,"1010020000080000",1.00,2100000.00,2100000.00,2026-05-19 22:28:46.912 +0700
23264,2239,BH26.1542,"000123002009000",65.00,1590000.00,103350000.00,2026-05-19 22:28:46.932 +0700
23265,2239,BH26.1542,"1010020000080000",63.00,2100000.00,132300000.00,2026-05-19 22:28:46.932 +0700
23266,2239,BH26.1542,TP0099.0000570,63.00,950000.00,59850000.00,2026-05-19 22:28:46.932 +0700
23267,2239,BH26.1542,TP0099.0000571,55.00,950000.00,52250000.00,2026-05-19 22:28:46.932 +0700
23268,2239,BH26.1542,"100035005001000",39.00,3003787.00,117147693.00,2026-05-19 22:28:46.932 +0700
23269,2239,BH26.1542,"1000310050200000",10.00,1400000.00,14000000.00,2026-05-19 22:28:46.932 +0700
23270,2240,BH26.1543,"000337002001000",4.00,1622222.00,6488888.00,2026-05-19 22:28:46.997 +0700
23271,2241,BH26.1549,"1000310050200000",2.00,1400000.00,2800000.00,2026-05-19 22:28:47.001 +0700
23272,2240,BH26.1543,"000337002008000",5.00,1622222.00,8111110.00,2026-05-19 22:28:46.997 +0700
23273,2240,BH26.1543,"000337002022000",3.00,1622222.00,4866666.00,2026-05-19 22:28:46.997 +0700
23274,2240,BH26.1543,"000218002001000",4.00,1530555.00,6122220.00,2026-05-19 22:28:46.997 +0700
23275,2240,BH26.1543,"000225002015000",2.00,1616111.00,3232222.00,2026-05-19 22:28:46.997 +0700
23276,2240,BH26.1543,"000230002013000",3.00,1799444.00,5398332.00,2026-05-19 22:28:46.997 +0700
23277,2240,BH26.1543,"000331002008000",2.00,1799444.00,3598888.00,2026-05-19 22:28:46.997 +0700
23278,2240,BH26.1543,"000331002022000",1.00,1799444.00,1799444.00,2026-05-19 22:28:46.997 +0700
23279,2240,BH26.1543,"000224002026000",3.00,1555000.00,4665000.00,2026-05-19 22:28:46.997 +0700
23280,2240,BH26.1543,"000230002009000",1.00,1799444.00,1799444.00,2026-05-19 22:28:46.997 +0700
23281,2240,BH26.1543,"000331002004000",1.00,1799444.00,1799444.00,2026-05-19 22:28:46.997 +0700
23282,2240,BH26.1543,"000331002022000",1.00,1799444.00,1799444.00,2026-05-19 22:28:46.997 +0700
23283,2242,BH26.1544,"000218002003000",1.00,1530555.00,1530555.00,2026-05-19 22:28:47.193 +0700
23284,2242,BH26.1544,"000218002007000",1.00,1530555.00,1530555.00,2026-05-19 22:28:47.193 +0700
23285,2242,BH26.1544,"100029005010000",2.00,2960555.00,5921110.00,2026-05-19 22:28:47.193 +0700
23286,2242,BH26.1544,"000231002023000",2.00,2172222.00,4344444.00,2026-05-19 22:28:47.193 +0700
23287,2242,BH26.1544,"000216003005000",3.00,1530555.00,4591665.00,2026-05-19 22:28:47.193 +0700
23288,2242,BH26.1544,"000208002023000",5.00,1408333.00,7041665.00,2026-05-19 22:28:47.193 +0700
23289,2242,BH26.1544,"100029005010000",2.00,2960555.00,5921110.00,2026-05-19 22:28:47.193 +0700
23290,2242,BH26.1544,"000225002015000",1.00,1616111.00,1616111.00,2026-05-19 22:28:47.193 +0700
23291,2242,BH26.1544,"000225002025000",1.00,1616111.00,1616111.00,2026-05-19 22:28:47.193 +0700
23292,2242,BH26.1544,"000217003008000",5.00,1591666.00,7958330.00,2026-05-19 22:28:47.193 +0700
23293,2242,BH26.1544,"000217003001000",5.00,1591666.00,7958330.00,2026-05-19 22:28:47.193 +0700
23294,2242,BH26.1544,"000216003001000",3.00,1530555.00,4591665.00,2026-05-19 22:28:47.193 +0700
23295,2242,BH26.1544,"000216003008000",5.00,1530555.00,7652775.00,2026-05-19 22:28:47.193 +0700
23296,2242,BH26.1544,"000209002003000",1.00,1469444.00,1469444.00,2026-05-19 22:28:47.193 +0700
23297,2242,BH26.1544,"000132002022001",3.00,1310555.00,3931665.00,2026-05-19 22:28:47.193 +0700
23298,2242,BH26.1544,"000132002001001",3.00,1310555.00,3931665.00,2026-05-19 22:28:47.193 +0700
23299,2242,BH26.1544,"000131002001002",3.00,1169907.00,3509721.00,2026-05-19 22:28:47.193 +0700
23300,2242,BH26.1544,"000209002025000",5.00,1469444.00,7347220.00,2026-05-19 22:28:47.193 +0700
23301,2242,BH26.1544,"000208002003000",5.00,1408333.00,7041665.00,2026-05-19 22:28:47.193 +0700
23302,2242,BH26.1544,"000209002003000",1.00,1469444.00,1469444.00,2026-05-19 22:28:47.193 +0700
23303,2242,BH26.1544,"000132002001001",2.00,1310555.00,2621110.00,2026-05-19 22:28:47.193 +0700
23304,2242,BH26.1544,"000132002022001",2.00,1310555.00,2621110.00,2026-05-19 22:28:47.193 +0700
23305,2242,BH26.1544,"000131002001002",2.00,1169907.00,2339814.00,2026-05-19 22:28:47.193 +0700
23306,2243,BH26.1552,"000123002009000",1.00,1590000.00,1590000.00,2026-05-19 22:28:48.296 +0700
23307,2244,BH26.1555,"1000300050080000",2.00,1260000.00,2520000.00,2026-05-19 22:28:48.298 +0700
23308,2245,BH26.1553,"1000310050010000",2.00,1400000.00,2800000.00,2026-05-19 22:28:48.300 +0700
23309,2246,BH26.1556,"000123002009000",1.00,1590000.00,1590000.00,2026-05-19 22:28:48.302 +0700
23310,2247,BH26.1554,"000123002009000",1.00,1590000.00,1590000.00,2026-05-19 22:28:48.306 +0700
23311,2248,BH26.1551,"100035005001000",1.00,3003787.00,3003787.00,2026-05-19 22:28:48.313 +0700
23312,2249,BH26.1550,"1010020000080000",1.00,2100000.00,2100000.00,2026-05-19 22:28:48.330 +0700
23313,2250,BH26.1557,"1000300050080000",2.00,1260000.00,2520000.00,2026-05-19 22:28:49.678 +0700
23314,2251,BH26.1558,"100035005001000",1.00,3003787.00,3003787.00,2026-05-19 22:28:49.741 +0700
23315,2252,BH26.1560,"000114002000000",2.00,880000.00,1760000.00,2026-05-19 22:28:49.765 +0700
23316,2253,BH26.1559,"1010020000050000",2.00,2070000.00,4140000.00,2026-05-19 22:28:49.769 +0700
23317,2254,BH26.1562,"000329002005000",2.00,1910000.00,3820000.00,2026-05-19 22:28:49.771 +0700
23318,2255,BH26.1563,"1010020000080000",1.00,2100000.00,2100000.00,2026-05-19 22:28:49.776 +0700
23319,2256,BH26.1564,"156.01.12.0003",2.00,550000.00,1100000.00,2026-05-19 22:28:49.784 +0700
23320,2257,BH26.1561,TP0099.0000570,1.00,950000.00,950000.00,2026-05-19 22:28:49.814 +0700
23321,2258,BH26.1565,"1000310050200000",1.00,1400000.00,1400000.00,2026-05-19 22:28:50.892 +0700
23322,2259,BH26.1570,"100035005001000",1.00,3003787.00,3003787.00,2026-05-19 22:28:52.136 +0700
23323,2260,BH26.1573,"000329002005000",2.00,1910000.00,3820000.00,2026-05-19 22:28:52.137 +0700
23324,2261,BH26.1566,TP0099.0000571,1.00,950000.00,950000.00,2026-05-19 22:28:52.139 +0700
23325,2262,BH26.1572,"1010020000080000",1.00,2100000.00,2100000.00,2026-05-19 22:28:52.143 +0700
23326,2263,BH26.1569,"000123002009000",1.00,1590000.00,1590000.00,2026-05-19 22:28:52.146 +0700
23327,2264,BH26.1571,"000329002004001",2.00,1900000.00,3800000.00,2026-05-19 22:28:52.148 +0700
23328,2265,BH26.1568,"000123002009000",1.00,1590000.00,1590000.00,2026-05-19 22:28:52.152 +0700
23329,2266,BH26.1567,"000314002020000",2.00,1030000.00,2060000.00,2026-05-19 22:28:52.186 +0700
23330,2267,BH26.1581,"000314002005000",2.00,1030000.00,2060000.00,2026-05-19 22:28:53.620 +0700
23331,2268,BH26.1580,"1010020010080000",2.00,2070000.00,4140000.00,2026-05-19 22:28:53.622 +0700
23332,2269,BH26.1576,TP0022.02.16.00,2.00,900000.00,1800000.00,2026-05-19 22:28:53.623 +0700
23333,2270,BH26.1575,"000218004005000",2.00,1270000.00,2540000.00,2026-05-19 22:28:53.625 +0700
23334,2271,BH26.1574,"100029005020000",2.00,3300000.00,6600000.00,2026-05-19 22:28:53.626 +0700
23335,2272,BH26.1579,"000314002005000",2.00,1030000.00,2060000.00,2026-05-19 22:28:53.631 +0700
23336,2273,BH26.1578,"1010020000050000",2.00,2070000.00,4140000.00,2026-05-19 22:28:53.638 +0700
23337,2274,BH26.1577,"000231003002001",2.00,1660000.00,3320000.00,2026-05-19 22:28:53.654 +0700
23338,2275,BH26.1583,"000230002014000",1.00,2861111.00,2861111.00,2026-05-19 22:28:55.913 +0700
23339,2276,BH26.1582,"1010020000220000",2.00,2070000.00,4140000.00,2026-05-19 22:28:55.920 +0700
23340,2277,BH26.1588,"000225002023000",2.00,1616111.00,3232222.00,2026-05-19 22:28:55.966 +0700
23341,2277,BH26.1588,"000226003023000",1.00,1683333.00,1683333.00,2026-05-19 22:28:55.966 +0700
23342,2277,BH26.1588,"000231002002000",1.00,2172222.00,2172222.00,2026-05-19 22:28:55.966 +0700
23343,2277,BH26.1588,"000231002023000",1.00,2172222.00,2172222.00,2026-05-19 22:28:55.966 +0700
23344,2278,BH26.1589,"000225002002000",2.00,1616111.00,3232222.00,2026-05-19 22:28:55.979 +0700
23345,2278,BH26.1589,"000225002023000",1.00,1616111.00,1616111.00,2026-05-19 22:28:55.979 +0700
23346,2278,BH26.1589,"000226003023000",2.00,1683333.00,3366666.00,2026-05-19 22:28:55.979 +0700
23347,2278,BH26.1589,"000231002002000",1.00,2172222.00,2172222.00,2026-05-19 22:28:55.979 +0700
23348,2278,BH26.1589,"000231002023000",1.00,2172222.00,2172222.00,2026-05-19 22:28:55.979 +0700
23349,2279,BH26.1587,"000226003002000",2.00,1683333.00,3366666.00,2026-05-19 22:28:56.006 +0700
23350,2279,BH26.1587,"000226003023000",4.00,1683333.00,6733332.00,2026-05-19 22:28:56.006 +0700
23351,2279,BH26.1587,"000230002002000",1.00,1799444.00,1799444.00,2026-05-19 22:28:56.006 +0700
23352,2279,BH26.1587,"000125002023000",1.00,1310555.00,1310555.00,2026-05-19 22:28:56.006 +0700
23353,2279,BH26.1587,"000124002009000",2.00,1111111.00,2222222.00,2026-05-19 22:28:56.006 +0700
23354,2279,BH26.1587,"000124002024000",2.00,1111111.00,2222222.00,2026-05-19 22:28:56.006 +0700
23355,2279,BH26.1587,"1000400050090000",1.00,2960555.00,2960555.00,2026-05-19 22:28:56.006 +0700
23356,2279,BH26.1587,"1000400050080010",1.00,2960555.00,2960555.00,2026-05-19 22:28:56.006 +0700
23357,2279,BH26.1587,"000335002001000",1.00,2105000.00,2105000.00,2026-05-19 22:28:56.006 +0700
23358,2280,BH26.1584,"100029005010000",25.00,1600000.00,40000000.00,2026-05-19 22:28:56.045 +0700
23359,2280,BH26.1584,"100029005080000",30.00,1600000.00,48000000.00,2026-05-19 22:28:56.045 +0700
23360,2280,BH26.1584,"100029005090000",9.00,1600000.00,14400000.00,2026-05-19 22:28:56.045 +0700
23361,2280,BH26.1584,"100029005220000",3.00,1600000.00,4800000.00,2026-05-19 22:28:56.045 +0700
23362,2280,BH26.1584,"1000310050080000",2.00,1600000.00,3200000.00,2026-05-19 22:28:56.045 +0700
23363,2280,BH26.1584,"1000320050010000",11.00,2150000.00,23650000.00,2026-05-19 22:28:56.045 +0700
23364,2280,BH26.1584,"1000400050010000",14.00,2150000.00,30100000.00,2026-05-19 22:28:56.045 +0700
23365,2280,BH26.1584,"1000400050020000",3.00,2150000.00,6450000.00,2026-05-19 22:28:56.045 +0700
23366,2280,BH26.1584,"1000400050080010",12.00,2150000.00,25800000.00,2026-05-19 22:28:56.045 +0700
23367,2280,BH26.1584,"1000400050090000",2.00,2150000.00,4300000.00,2026-05-19 22:28:56.045 +0700
23368,2280,BH26.1584,"1030010000080000",11.00,500000.00,5500000.00,2026-05-19 22:28:56.045 +0700
23369,2280,BH26.1584,"1040010000080000",24.00,650000.00,15600000.00,2026-05-19 22:28:56.045 +0700
23370,2280,BH26.1584,"1050010000200000",5.00,550000.00,2750000.00,2026-05-19 22:28:56.045 +0700
23371,2280,BH26.1584,"1060010000200000",8.00,650000.00,5200000.00,2026-05-19 22:28:56.045 +0700
23372,2281,BH26.1586,"000225002002000",2.00,1616111.00,3232222.00,2026-05-19 22:28:56.157 +0700
23373,2281,BH26.1586,"000224002002000",5.00,1555000.00,7775000.00,2026-05-19 22:28:56.157 +0700
23374,2281,BH26.1586,"000224002026000",5.00,1555000.00,7775000.00,2026-05-19 22:28:56.157 +0700
23375,2281,BH26.1586,"000224002023000",3.00,1555000.00,4665000.00,2026-05-19 22:28:56.157 +0700
23376,2281,BH26.1586,"000224002015000",5.00,1555000.00,7775000.00,2026-05-19 22:28:56.157 +0700
23377,2281,BH26.1586,"000225002002000",1.00,1616111.00,1616111.00,2026-05-19 22:28:56.157 +0700
23378,2281,BH26.1586,"000125002002000",1.00,1310555.00,1310555.00,2026-05-19 22:28:56.157 +0700
23379,2281,BH26.1586,"000125002013000",1.00,1310555.00,1310555.00,2026-05-19 22:28:56.157 +0700
23380,2281,BH26.1586,"000217003001000",2.00,1591666.00,3183332.00,2026-05-19 22:28:56.157 +0700
23381,2281,BH26.1586,"000217003008000",2.00,1591666.00,3183332.00,2026-05-19 22:28:56.157 +0700
23382,2281,BH26.1586,"000225002004000",1.00,1616111.00,1616111.00,2026-05-19 22:28:56.157 +0700
23383,2281,BH26.1586,"000225002025000",5.00,1616111.00,8080555.00,2026-05-19 22:28:56.157 +0700
23384,2281,BH26.1586,"000225002023000",3.00,1616111.00,4848333.00,2026-05-19 22:28:56.157 +0700
23385,2281,BH26.1586,"000225002015000",5.00,1616111.00,8080555.00,2026-05-19 22:28:56.157 +0700
23386,2281,BH26.1586,"000336002022000",2.00,1377777.00,2755554.00,2026-05-19 22:28:56.157 +0700
23387,2281,BH26.1586,"000336002001000",2.00,1377777.00,2755554.00,2026-05-19 22:28:56.157 +0700
23388,2281,BH26.1586,"000335002001000",3.00,2105000.00,6315000.00,2026-05-19 22:28:56.157 +0700
23389,2281,BH26.1586,"000333002001002",1.00,2294444.00,2294444.00,2026-05-19 22:28:56.157 +0700
23390,2281,BH26.1586,"000125002013000",1.00,1310555.00,1310555.00,2026-05-19 22:28:56.157 +0700
23391,2281,BH26.1586,"000225002024000",1.00,1616111.00,1616111.00,2026-05-19 22:28:56.157 +0700
23392,2282,BH26.1585,"000413002022000",1.00,2716111.00,2716111.00,2026-05-19 22:28:56.185 +0700
23393,2282,BH26.1585,"000230002002000",1.00,1799444.00,1799444.00,2026-05-19 22:28:56.185 +0700
23394,2282,BH26.1585,"000225002009000",1.00,1616111.00,1616111.00,2026-05-19 22:28:56.185 +0700
23395,2282,BH26.1585,"000225002015000",3.00,1616111.00,4848333.00,2026-05-19 22:28:56.185 +0700
23396,2282,BH26.1585,"000225002002000",1.00,1616111.00,1616111.00,2026-05-19 22:28:56.185 +0700
23397,2282,BH26.1585,"000334002001000",3.00,1652777.00,4958331.00,2026-05-19 22:28:56.185 +0700
23398,2282,BH26.1585,"000102002009000",2.00,1132407.00,2264814.00,2026-05-19 22:28:56.185 +0700
23399,2282,BH26.1585,"000106002004000",1.00,1262037.00,1262037.00,2026-05-19 22:28:56.185 +0700
23400,2282,BH26.1585,"000106002001000",1.00,1262037.00,1262037.00,2026-05-19 22:28:56.185 +0700
23401,2282,BH26.1585,"000104002009000",1.00,1236111.00,1236111.00,2026-05-19 22:28:56.185 +0700
23402,2282,BH26.1585,"000104002020000",1.00,1236111.00,1236111.00,2026-05-19 22:28:56.185 +0700
23403,2282,BH26.1585,"100029005220000",1.00,2960555.00,2960555.00,2026-05-19 22:28:56.185 +0700
23404,2282,BH26.1585,"100029005010000",1.00,2960555.00,2960555.00,2026-05-19 22:28:56.185 +0700
23405,2282,BH26.1585,"000231002023000",1.00,2172222.00,2172222.00,2026-05-19 22:28:56.185 +0700
23406,2282,BH26.1585,"1050010000200000",1.00,1262037.00,1262037.00,2026-05-19 22:28:56.185 +0700
23407,2282,BH26.1585,"000106002001000",1.00,1262037.00,1262037.00,2026-05-19 22:28:56.185 +0700
23408,2282,BH26.1585,"000106002004000",1.00,1262037.00,1262037.00,2026-05-19 22:28:56.185 +0700
23409,2282,BH26.1585,"1000400050080010",4.00,2960555.00,11842220.00,2026-05-19 22:28:56.185 +0700
